tiempo,Costo,PrecioOfertaProm,NroTipoOfertas,Marca,CantOfertas,MaxDescuento%,minDescuento%,FactordeDescuentos,FlagCampana,TieneUbicacionEspecifica,UnidadesDemandas
2008-11-01,28.09,59.0,1,A,1,0.5130434779999999,0.0,0.0,0,0,334.0
2008-12-01,31.61,51.9,1,A,1,0.656962025,0.0,0.0,0,0,345.0
2008-01-13,93.2,32.4,2,C,1,0.546575342,0.34109589,0.186434603,0,0,453.0
2008-01-14,54.3,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,399.0
2008-01-15,10.63,122.0,1,A,1,0.701149425,0.0,0.0,0,0,236.0
2008-01-16,21.91,32.9,1,A,1,0.5672413789999999,0.0,0.0,0,0,309.0
2008-01-17,14.63,79.9,1,A,1,0.570714286,0.0,0.0,0,0,268.0
2008-01-18,46.0,74.0,2,B,1,0.5166666670000001,0.330028736,0.170514847,0,0,383.0
2008-01-19,37.42,39.9,1,B,1,0.6879310340000001,0.0,0.0,0,0,362.0
2008-01-20,119.13,28.4,2,D,1,0.6122807020000001,0.384210526,0.235244691,0,0,478.0
2008-01-21,22.4,44.9,1,A,1,0.615068493,0.0,0.0,0,0,311.0
2008-01-22,13.04,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,257.0
2008-01-23,25.83,14.9,1,A,1,0.5137931029999999,0.0,0.0,0,0,325.0
2008-01-24,44.46,79.0,1,B,1,0.506410256,0.0,0.0,0,0,379.0
2008-01-25,11.22,99.0,1,A,1,0.651315789,0.0,0.0,0,0,242.0
2008-01-26,46.89,15.9,1,B,1,0.548275862,0.0,0.0,0,0,385.0
2008-01-27,20.1,79.0,1,A,1,0.5,0.0,0.0,0,0,300.0
2008-01-28,73.05,17.9,1,C,1,0.639285714,0.0,0.0,0,0,429.0
2008-01-29,23.02,29.9,1,A,1,0.636170213,0.0,0.0,0,0,314.0
2008-01-30,11.27,129.0,1,A,1,0.678947368,0.0,0.0,0,0,242.0
2008-01-31,120.3,25.9,2,D,1,0.5875,0.3375,0.19828125,0,0,479.0
2008-01-02,74.19,44.0,2,C,6,0.57195122,0.0,0.0,0,0,431.0
2008-02-02,31.13,89.0,1,A,1,0.5,0.0,0.0,0,0,344.0
2008-03-02,76.8,15.9,1,C,1,0.567857143,0.0,0.0,0,0,434.0
2008-04-02,5.5,106.9,1,A,1,0.7032894740000001,0.0,0.0,0,0,170.0
2008-05-02,168.43,37.9,1,A,1,0.44588235299999995,0.0,0.0,0,0,513.0
2008-06-02,61.42,37.5,1,B,1,0.5,0.0,0.0,0,0,412.0
2008-07-02,69.56,42.9,2,B,1,0.645121951,0.40121951200000006,0.258835515,0,0,424.0
2008-08-02,30.17,25.9,1,A,1,0.563043478,0.0,0.0,0,0,341.0
2008-09-02,21.59,46.9,1,A,1,0.601282051,0.0,0.0,0,0,307.0
2008-10-02,14.07,37.9,1,A,1,0.642372881,0.0,0.0,0,0,264.0
2008-11-02,6.6,109.9,1,A,1,0.742567568,0.0,0.0,0,0,189.0
2008-12-02,11.7,74.0,1,A,1,0.649122807,0.0,0.0,0,0,246.0
2008-02-13,26.42,39.9,1,A,1,0.6762711859999999,0.0,0.0,0,0,327.0
2008-02-14,46.26,34.9,1,B,1,0.6232142860000001,0.0,0.0,0,0,383.0
2008-02-15,37.34,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,362.0
2008-02-16,60.2,77.4,2,B,1,0.574137931,0.315517241,0.181150416,0,0,410.0
2008-02-17,22.98,35.9,1,A,1,0.608474576,0.0,0.0,0,0,313.0
2008-02-18,125.32,81.0,2,D,1,0.644516129,0.396451613,0.255519459,0,0,483.0
2008-02-19,10.49,119.0,1,A,2,0.683908046,0.0,0.0,0,0,235.0
2008-02-20,109.55,26.9,2,D,1,0.6519230770000001,0.382692308,0.24948594699999999,0,0,470.0
2008-02-21,78.0,29.95,1,C,1,0.499166667,0.0,0.0,0,0,436.0
2008-02-22,23.19,39.9,1,A,1,0.665,0.0,0.0,0,0,314.0
2008-02-23,86.29,13.9,1,C,1,0.49642857100000004,0.0,0.0,0,0,446.0
2008-02-24,103.44,28.45,2,D,1,0.614035088,0.384210526,0.23591874399999999,0,0,464.0
2008-02-25,38.65,64.9,2,B,1,0.570714286,0.356428571,0.203418878,0,0,365.0
2008-02-26,50.33,44.9,1,B,1,0.56125,0.0,0.0,0,0,392.0
2008-02-27,146.43,28.9,1,A,1,0.498275862,0.0,0.0,0,0,499.0
2008-02-28,50.47,37.4,2,B,1,0.56125,0.37375,0.20976718800000002,0,0,392.0
2008-02-29,24.21,79.9,1,A,1,0.6658333329999999,0.0,0.0,0,0,319.0
2008-01-03,70.53,16.9,1,B,1,0.6035714289999999,0.0,0.0,0,0,426.0
2008-02-03,22.3,39.9,1,A,1,0.546575342,0.0,0.0,0,0,311.0
2008-03-03,171.52,27.4,2,A,1,0.5672413789999999,0.377586207,0.21418252100000001,0,0,514.0
2008-04-03,97.4,30.4,2,C,1,0.653448276,0.394827586,0.257999405,0,0,458.0
2008-05-03,29.78,42.9,1,A,1,0.587671233,0.0,0.0,0,0,339.0
2008-06-03,63.95,35.4,2,B,1,0.598666667,0.34533333299999996,0.20673955600000002,0,0,416.0
2008-07-03,30.4,19.9,1,A,1,0.432608696,0.0,0.0,0,0,341.0
2008-08-03,34.94,89.0,1,B,1,0.511494253,0.0,0.0,0,0,355.0
2008-09-03,32.03,49.9,1,B,1,0.665333333,0.0,0.0,0,0,347.0
2008-10-03,119.83,52.9,1,D,1,0.46,0.0,0.0,0,0,479.0
2008-11-03,41.15,29.9,1,B,1,0.553703704,0.0,0.0,0,0,372.0
2008-12-03,98.1,27.9,2,C,1,0.641071429,0.355357143,0.22780931100000001,0,0,459.0
2008-03-13,66.91,17.9,1,B,1,0.639285714,0.0,0.0,0,0,420.0
2008-03-14,92.88,29.95,1,C,1,0.499166667,0.0,0.0,0,0,453.0
2008-03-15,14.04,104.9,1,A,1,0.6901315790000001,0.0,0.0,0,0,264.0
2008-03-16,80.6,16.9,1,C,1,0.497058824,0.0,0.0,0,0,439.0
2008-03-17,43.26,79.9,1,B,1,0.551034483,0.0,0.0,0,0,377.0
2008-03-18,12.65,99.9,1,A,1,0.644516129,0.0,0.0,0,0,254.0
2008-03-19,135.1,42.4,2,D,1,0.645121951,0.38902439,0.250968174,0,0,491.0
2008-03-20,30.58,25.9,1,A,1,0.563043478,0.0,0.0,0,0,342.0
2008-03-21,43.83,49.9,1,B,1,0.587058824,0.0,0.0,0,0,378.0
2008-03-22,48.2,91.4,2,B,1,0.658791209,0.34560439600000004,0.227681138,0,0,388.0
2008-03-23,40.53,49.9,1,B,1,0.63164557,0.0,0.0,0,0,370.0
2008-03-24,20.71,94.9,1,A,1,0.65,0.0,0.0,0,0,303.0
2008-03-25,87.3,16.9,1,C,1,0.625925926,0.0,0.0,0,0,447.0
2008-03-26,106.24,26.4,2,D,1,0.5875,0.355357143,0.208772321,0,0,467.0
2008-03-27,45.17,82.9,1,B,1,0.552666667,0.0,0.0,0,0,381.0
2008-03-28,38.55,81.95,2,B,1,0.626506024,0.36084337299999997,0.22607054699999998,0,0,365.0
2008-03-29,96.6,35.9,2,C,1,0.651388889,0.34583333299999997,0.225271991,0,0,457.0
2008-03-30,237.4,18.16,2,D,1,0.520454545,0.305,0.158738636,0,0,547.0
2008-03-31,30.22,59.9,1,A,0,0.38645161299999997,0.38645161299999997,0.0,1,0,341.0
2008-01-04,202.6,20.9,2,C,1,0.611363636,0.33863636399999997,0.20702995899999999,0,0,531.0
2008-02-04,34.5,79.9,1,B,1,0.512179487,0.0,0.0,0,0,354.0
2008-03-04,29.14,74.9,1,A,1,0.499333333,0.0,0.0,0,0,337.0
2008-04-04,17.2,39.9,1,A,1,0.57,0.0,0.0,0,0,285.0
2008-05-04,97.72,25.9,1,C,1,0.5078431370000001,0.0,0.0,0,0,458.0
2008-06-04,124.0,35.9,1,D,1,0.47866666700000005,0.0,0.0,0,0,482.0
2008-07-04,9.8,140.0,1,A,1,0.8045977009999999,0.0,0.0,0,0,228.0
2008-08-04,37.75,49.9,1,B,1,0.63974359,0.0,0.0,0,0,363.0
2008-09-04,42.52,27.9,1,B,1,0.48947368399999996,0.0,0.0,0,0,375.0
2008-10-04,53.51,20.4,2,B,1,0.5413043479999999,0.345652174,0.187103025,0,0,398.0
2008-11-04,31.1,48.9,1,A,1,0.669863014,0.0,0.0,0,0,344.0
2008-12-04,76.3,29.9,1,C,1,0.46,0.0,0.0,0,0,433.0
2008-04-13,45.13,32.9,1,B,1,0.5672413789999999,0.0,0.0,0,0,381.0
2008-04-14,27.39,39.9,1,A,1,0.486585366,0.0,0.0,0,0,331.0
2008-04-15,32.0,19.0,2,B,2,0.585294118,0.0,0.0,0,0,347.0
2008-04-16,52.73,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,397.0
2008-04-17,59.34,59.9,1,B,1,0.499166667,0.0,0.0,0,0,408.0
2008-04-18,21.5,52.9,1,A,1,0.696052632,0.0,0.0,0,0,307.0
2008-04-19,29.0,18.9,1,A,1,0.651724138,0.0,0.0,0,0,337.0
2008-04-20,21.14,32.9,1,A,1,0.557627119,0.0,0.0,0,0,305.0
2008-04-21,51.26,32.9,1,B,1,0.5875,0.0,0.0,0,0,394.0
2008-04-22,39.09,36.9,1,B,1,0.636206897,0.0,0.0,0,0,367.0
2008-04-23,25.5,39.9,1,A,1,0.57,0.0,0.0,0,0,324.0
2008-04-24,51.7,15.9,1,B,2,0.567857143,0.0,0.0,0,0,395.0
2008-04-25,24.1,79.9,1,A,1,0.547260274,0.0,0.0,0,0,318.0
2008-04-26,28.37,49.9,1,A,1,0.63974359,0.0,0.0,0,0,335.0
2008-04-27,63.1,39.9,1,B,1,0.5115384620000001,0.0,0.0,0,0,414.0
2008-04-28,7.55,124.0,1,A,1,0.696629213,0.0,0.0,0,0,202.0
2008-04-29,65.4,27.0,3,B,2,0.703921569,0.39019607799999995,0.27466743600000004,0,0,418.0
2008-04-30,99.0,29.9,2,C,1,0.6762711859999999,0.337288136,0.228098248,0,0,459.0
2008-01-05,34.19,80.0,1,B,1,0.48192771100000004,0.0,0.0,0,0,353.0
2008-02-05,8.0,124.0,1,A,1,0.696629213,0.0,0.0,0,0,208.0
2008-03-05,70.8,33.9,2,C,1,0.546575342,0.382191781,0.20889660300000001,0,0,426.0
2008-04-05,99.67,13.9,1,C,2,0.514814815,0.0,0.0,0,0,460.0
2008-05-05,8.5,119.9,1,A,1,0.7222891570000001,0.0,0.0,0,0,214.0
2008-06-05,44.17,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,379.0
2008-07-05,31.91,89.9,1,B,1,0.5166666670000001,0.0,0.0,0,0,346.0
2008-08-05,56.7,39.9,1,B,1,0.505063291,0.0,0.0,0,0,404.0
2008-09-05,27.3,39.9,1,A,1,0.7125,0.0,0.0,0,0,331.0
2008-10-05,81.1,25.9,2,C,1,0.632692308,0.363461538,0.22995932,0,0,440.0
2008-11-05,63.0,39.9,1,B,1,0.6762711859999999,0.0,0.0,0,0,414.0
2008-12-05,131.5,25.9,2,D,1,0.5875,0.3375,0.19828125,0,0,488.0
2008-05-13,9.7,109.9,1,A,1,0.662048193,0.0,0.0,0,0,228.0
2008-05-14,42.79,86.45,2,B,1,0.696202532,0.398101266,0.27715910899999996,0,0,376.0
2008-05-15,34.94,34.9,1,B,1,0.6232142860000001,0.0,0.0,0,0,355.0
2008-05-16,53.15,59.9,1,B,0,0.39933333299999996,0.39933333299999996,0.0,1,0,397.0
2008-05-17,32.31,96.95,2,B,1,0.696629213,0.39269662899999996,0.273563944,0,0,348.0
2008-05-18,32.65,59.9,1,B,0,0.394078947,0.394078947,0.0,1,0,349.0
2008-05-19,18.97,49.9,1,A,1,0.63974359,0.0,0.0,0,0,294.0
2008-05-20,31.59,51.9,1,A,1,0.64875,0.0,0.0,0,0,345.0
2008-05-21,32.17,21.9,1,B,1,0.47608695700000003,0.0,0.0,0,0,347.0
2008-05-22,17.03,53.9,1,A,1,0.64939759,0.0,0.0,0,0,283.0
2008-05-23,10.82,25.9,1,A,1,0.6475,0.0,0.0,0,0,238.0
2008-05-24,124.4,30.9,2,D,1,0.57,0.312857143,0.17832857100000002,0,0,482.0
2008-05-25,6.48,104.0,1,A,1,0.684210526,0.0,0.0,0,0,187.0
2008-05-26,46.22,44.9,1,B,1,0.56125,0.0,0.0,0,0,383.0
2008-05-27,30.94,38.9,1,A,1,0.648333333,0.0,0.0,0,0,343.0
2008-05-28,135.41,36.9,1,D,1,0.49200000000000005,0.0,0.0,0,0,491.0
2008-05-29,48.2,16.9,2,B,2,0.686206897,0.0,0.0,0,0,388.0
2008-05-30,25.02,39.9,1,A,1,0.49875,0.0,0.0,0,0,322.0
2008-05-31,42.37,23.9,1,B,1,0.49791666700000003,0.0,0.0,0,0,375.0
2008-01-06,103.3,12.4,2,D,1,0.5137931029999999,0.34137931,0.175398335,0,0,464.0
2008-02-06,34.34,39.9,1,B,1,0.643548387,0.0,0.0,0,0,354.0
2008-03-06,71.75,41.9,2,C,1,0.656962025,0.403797468,0.26527960300000003,0,0,427.0
2008-04-06,59.1,39.9,1,B,1,0.6762711859999999,0.0,0.0,0,0,408.0
2008-05-06,35.8,39.9,1,B,1,0.546575342,0.0,0.0,0,0,358.0
2008-06-06,18.57,29.9,1,A,1,0.636170213,0.0,0.0,0,0,292.0
2008-07-06,118.92,33.4,2,D,1,0.5985714289999999,0.355714286,0.212920408,0,0,478.0
2008-08-06,109.9,29.9,1,D,1,0.40958904100000004,0.0,0.0,0,0,470.0
2008-09-06,73.85,30.95,2,C,2,0.666666667,0.365,0.243333333,0,0,430.0
2008-10-06,16.06,52.9,1,A,1,0.645121951,0.0,0.0,0,0,278.0
2008-11-06,30.2,69.9,1,A,1,0.499285714,0.0,0.0,0,0,341.0
2008-12-06,61.44,36.9,2,B,1,0.6253333329999999,0.35866666700000005,0.22428622199999998,0,0,412.0
2008-06-13,103.44,88.0,2,D,1,0.70625,0.3951875,0.279101172,0,0,464.0
2008-06-14,148.14,36.9,1,A,1,0.46125,0.0,0.0,0,0,500.0
2008-06-15,43.23,36.9,1,B,1,0.636206897,0.0,0.0,0,0,377.0
2008-06-16,75.95,18.0,2,C,1,0.6361111110000001,0.386805556,0.246051312,0,0,433.0
2008-06-17,20.71,42.9,1,A,1,0.53625,0.0,0.0,0,0,303.0
2008-06-18,146.7,29.9,1,A,1,0.42714285700000004,0.0,0.0,0,0,499.0
2008-06-19,9.43,100.0,1,A,1,0.602409639,0.0,0.0,0,0,224.0
2008-06-20,7.28,139.0,1,A,1,0.751351351,0.0,0.0,0,0,199.0
2008-06-21,59.8,58.9,1,B,1,0.49915254200000003,0.0,0.0,0,0,409.0
2008-06-22,102.3,29.9,1,D,1,0.37375,0.0,0.0,0,0,463.0
2008-06-23,39.9,32.9,1,B,1,0.577192982,0.0,0.0,0,0,369.0
2008-06-24,30.81,87.0,1,A,1,0.5,0.0,0.0,0,0,343.0
2008-06-25,38.97,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,366.0
2008-06-26,34.03,51.9,1,B,1,0.64875,0.0,0.0,0,0,353.0
2008-06-27,17.09,48.9,1,A,1,0.652,0.0,0.0,0,0,284.0
2008-06-28,107.71,16.0,2,D,2,0.675,0.0,0.0,0,0,468.0
2008-06-29,37.3,94.45,2,B,1,0.683908046,0.40172413799999995,0.27474237,0,0,362.0
2008-06-30,96.6,16.9,1,C,1,0.46944444399999996,0.0,0.0,0,0,457.0
2008-01-07,96.82,13.9,1,C,1,0.479310345,0.0,0.0,0,0,457.0
2008-02-07,16.85,79.9,1,A,1,0.551034483,0.0,0.0,0,0,282.0
2008-03-07,39.7,13.9,1,B,1,0.479310345,0.0,0.0,0,0,368.0
2008-04-07,26.2,54.9,1,A,1,0.68625,0.0,0.0,0,0,327.0
2008-05-07,35.59,59.9,1,B,1,0.520869565,0.0,0.0,0,0,357.0
2008-06-07,15.1,25.9,1,A,1,0.563043478,0.0,0.0,0,0,271.0
2008-07-07,61.7,29.9,1,B,1,0.46,0.0,0.0,0,0,412.0
2008-08-07,23.41,34.9,1,A,1,0.646296296,0.0,0.0,0,0,315.0
2008-09-07,139.72,36.9,2,D,1,0.651388889,0.373611111,0.243366127,0,0,494.0
2008-10-07,27.93,42.9,1,A,1,0.66,0.0,0.0,0,0,333.0
2008-11-07,103.99,37.4,2,D,1,0.6253333329999999,0.37200000000000005,0.23262399999999997,0,0,464.0
2008-12-07,157.1,12.9,2,A,1,0.588888889,0.36666666700000006,0.21592592600000002,0,0,506.0
2008-07-13,42.8,32.9,1,B,1,0.5875,0.0,0.0,0,0,376.0
2008-07-14,54.3,24.9,1,B,1,0.461111111,0.0,0.0,0,0,399.0
2008-07-15,31.5,49.9,1,A,1,0.665333333,0.0,0.0,0,0,345.0
2008-07-16,118.44,32.4,2,D,1,0.613846154,0.38307692299999996,0.235150296,0,0,477.0
2008-07-17,36.88,77.9,1,B,1,0.649166667,0.0,0.0,0,0,361.0
2008-07-18,137.03,30.4,2,D,1,0.653448276,0.394827586,0.257999405,0,0,492.0
2008-07-19,47.81,67.9,1,B,1,0.652884615,0.0,0.0,0,0,387.0
2008-07-20,44.4,45.9,1,B,1,0.706153846,0.0,0.0,0,0,379.0
2008-07-21,57.26,39.9,1,B,1,0.57,0.0,0.0,0,0,405.0
2008-07-22,21.4,42.9,1,A,1,0.66,0.0,0.0,0,0,307.0
2008-07-23,13.04,109.0,1,A,1,0.6987179490000001,0.0,0.0,0,0,257.0
2008-07-24,122.19,29.9,1,D,1,0.498333333,0.0,0.0,0,0,481.0
2008-07-25,15.9,49.9,1,A,1,0.594047619,0.0,0.0,0,0,277.0
2008-07-26,10.95,93.9,1,A,1,0.647586207,0.0,0.0,0,0,239.0
2008-07-27,105.55,29.9,1,D,1,0.506779661,0.0,0.0,0,0,466.0
2008-07-28,122.7,39.9,1,D,1,0.486585366,0.0,0.0,0,0,481.0
2008-07-29,120.91,30.9,2,D,1,0.6316666670000001,0.39833333299999996,0.251613889,0,0,480.0
2008-07-30,34.76,97.45,2,B,1,0.702247191,0.39269662899999996,0.275770105,0,0,355.0
2008-07-31,53.31,33.9,2,B,1,0.644615385,0.39846153799999995,0.256854438,0,0,398.0
2008-01-08,14.8,47.9,1,A,1,0.684285714,0.0,0.0,0,0,270.0
2008-02-08,14.76,114.0,1,A,1,0.6514285710000001,0.0,0.0,0,0,269.0
2008-03-08,21.33,89.0,1,A,1,0.5,0.0,0.0,0,0,306.0
2008-04-08,41.33,16.9,1,B,1,0.582758621,0.0,0.0,0,0,372.0
2008-05-08,14.28,93.9,1,A,1,0.647586207,0.0,0.0,0,0,266.0
2008-06-08,55.2,16.9,1,B,1,0.625925926,0.0,0.0,0,0,401.0
2008-07-08,61.48,39.9,1,B,1,0.486585366,0.0,0.0,0,0,412.0
2008-08-08,147.0,51.4,2,A,1,0.546956522,0.34695652200000004,0.18977013199999998,0,0,499.0
2008-09-08,25.32,51.9,1,A,1,0.64875,0.0,0.0,0,0,323.0
2008-10-08,19.82,51.9,1,A,1,0.64875,0.0,0.0,0,0,299.0
2008-11-08,14.97,123.0,1,A,1,0.702857143,0.0,0.0,0,0,271.0
2008-12-08,45.5,64.4,2,B,1,0.599285714,0.320714286,0.19219949,0,0,382.0
2008-08-13,70.58,41.4,2,B,1,0.7038461540000001,0.35769230799999996,0.251760355,0,0,426.0
2008-08-14,38.09,86.95,2,B,1,0.702531646,0.398101266,0.279678737,0,0,364.0
2008-08-15,114.04,16.0,2,D,2,0.675,0.0,0.0,0,0,474.0
2008-08-16,76.3,25.9,1,C,1,0.588636364,0.0,0.0,0,0,433.0
2008-08-17,32.3,15.9,1,B,1,0.548275862,0.0,0.0,0,0,347.0
2008-08-18,60.46,64.9,2,B,1,0.6392,0.3992,0.25516864,0,0,410.0
2008-08-19,25.65,75.9,1,A,1,0.798947368,0.0,0.0,0,0,324.0
2008-08-20,19.2,86.9,1,A,1,0.599310345,0.0,0.0,0,0,296.0
2008-08-21,21.33,41.9,1,A,1,0.5985714289999999,0.0,0.0,0,0,306.0
2008-08-22,78.1,55.4,2,C,1,0.5432,0.3432,0.18642624,0,0,436.0
2008-08-23,8.54,109.0,1,A,1,0.6264367820000001,0.0,0.0,0,0,215.0
2008-08-24,118.53,39.9,1,D,1,0.486585366,0.0,0.0,0,0,478.0
2008-08-25,31.72,64.9,1,B,1,0.564347826,0.0,0.0,0,0,346.0
2008-08-26,76.25,46.9,1,C,1,0.49368421100000004,0.0,0.0,0,0,433.0
2008-08-27,7.75,129.9,1,A,1,0.78253012,0.0,0.0,0,0,205.0
2008-08-28,29.8,49.9,1,A,1,0.63164557,0.0,0.0,0,0,340.0
2008-08-29,14.97,29.9,1,A,1,0.636170213,0.0,0.0,0,0,271.0
2008-08-30,184.52,23.4,2,B,1,0.471929825,0.34912280700000003,0.164761465,0,0,522.0
2008-08-31,24.17,21.9,1,A,1,0.47608695700000003,0.0,0.0,0,0,318.0
2008-01-09,42.94,33.9,1,B,1,0.605357143,0.0,0.0,0,0,376.0
2008-02-09,73.73,36.9,1,C,1,0.5676923079999999,0.0,0.0,0,0,430.0
2008-03-09,23.4,69.9,1,A,1,0.592372881,0.0,0.0,0,0,315.0
2008-04-09,8.83,134.9,1,A,1,0.775287356,0.0,0.0,0,0,218.0
2008-05-09,34.84,94.45,2,B,1,0.683908046,0.40172413799999995,0.27474237,0,0,355.0
2008-06-09,10.91,109.0,1,A,1,0.717105263,0.0,0.0,0,0,239.0
2008-07-09,4.9,106.9,1,A,1,0.7032894740000001,0.0,0.0,0,0,159.0
2008-08-09,21.17,52.9,1,A,1,0.645121951,0.0,0.0,0,0,305.0
2008-09-09,76.8,15.9,1,C,1,0.567857143,0.0,0.0,0,0,434.0
2008-10-09,24.52,41.9,1,A,1,0.558666667,0.0,0.0,0,0,320.0
2008-11-09,14.4,70.0,2,A,2,0.657017544,0.0,0.0,0,0,266.0
2008-12-09,144.3,12.9,1,A,1,0.477777778,0.0,0.0,0,0,497.0
2008-09-13,84.03,30.4,2,C,1,0.653448276,0.394827586,0.257999405,0,0,443.0
2008-09-14,12.65,52.9,1,A,1,0.629761905,0.0,0.0,0,0,254.0
2008-09-15,39.0,19.9,1,B,1,0.686206897,0.0,0.0,0,0,366.0
2008-09-16,68.8,91.0,2,B,1,0.685142857,0.35100000000000003,0.240485143,0,0,423.0
2008-09-17,54.18,36.9,1,B,1,0.647368421,0.0,0.0,0,0,399.0
2008-09-18,47.7,31.9,1,B,1,0.55,0.0,0.0,0,0,386.0
2008-09-19,14.14,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,265.0
2008-09-20,44.82,35.9,1,B,1,0.5523076920000001,0.0,0.0,0,0,380.0
2008-09-21,74.89,68.4,2,C,1,0.5815068489999999,0.35547945200000003,0.206713736,0,0,432.0
2008-09-22,88.94,27.9,1,C,1,0.48947368399999996,0.0,0.0,0,0,449.0
2008-09-23,77.85,29.95,1,C,1,0.46796875,0.0,0.0,0,0,435.0
2008-09-24,22.09,46.0,2,A,2,0.63164557,0.0,0.0,0,0,310.0
2008-09-25,8.0,119.9,1,A,1,0.68908046,0.0,0.0,0,0,208.0
2008-09-26,52.16,55.95,2,B,1,0.6315789470000001,0.35,0.221052632,0,0,395.0
2008-09-27,42.2,44.9,1,B,1,0.598666667,0.0,0.0,0,0,374.0
2008-09-28,72.13,20.0,2,C,2,0.6361111110000001,0.0,0.0,0,0,428.0
2008-09-29,83.4,12.4,2,C,1,0.5321428570000001,0.353571429,0.18815051,0,0,442.0
2008-09-30,35.21,29.9,1,B,1,0.575,0.0,0.0,0,0,356.0
2008-01-10,33.81,79.0,1,B,1,0.5,0.0,0.0,0,0,352.0
2008-02-10,57.04,15.9,1,B,1,0.548275862,0.0,0.0,0,0,404.0
2008-03-10,112.04,30.4,2,D,1,0.653448276,0.394827586,0.257999405,0,0,472.0
2008-04-10,26.13,39.9,1,A,1,0.643548387,0.0,0.0,0,0,326.0
2008-05-10,11.92,99.0,1,A,1,0.651315789,0.0,0.0,0,0,248.0
2008-06-10,21.33,42.9,1,A,1,0.66,0.0,0.0,0,0,306.0
2008-07-10,36.3,52.9,1,B,1,0.66125,0.0,0.0,0,0,359.0
2008-08-10,61.88,27.9,1,B,1,0.48103448299999996,0.0,0.0,0,0,413.0
2008-09-10,132.6,62.75,2,D,2,0.6658333329999999,0.38,0.253016667,0,0,489.0
2008-10-10,43.8,49.9,1,B,1,0.665333333,0.0,0.0,0,0,378.0
2008-11-10,15.1,103.9,1,A,1,0.649375,0.0,0.0,0,0,271.0
2008-12-10,24.8,52.9,1,A,1,0.66125,0.0,0.0,0,0,321.0
2008-10-13,100.71,34.9,1,D,0,0.425609756,0.425609756,0.0,1,0,461.0
2008-10-14,24.15,19.9,1,A,1,0.641935484,0.0,0.0,0,0,318.0
2008-10-15,43.9,19.9,1,B,1,0.585294118,0.0,0.0,0,0,378.0
2008-10-16,90.7,24.9,1,C,1,0.488235294,0.0,0.0,0,0,451.0
2008-10-17,4.47,110.0,1,A,1,0.696202532,0.0,0.0,0,0,150.0
2008-10-18,89.16,16.9,1,C,1,0.46944444399999996,0.0,0.0,0,0,449.0
2008-10-19,177.27,34.9,1,B,1,0.43625,0.0,0.0,0,0,518.0
2008-10-20,41.28,54.45,2,B,1,0.605263158,0.35,0.211842105,0,0,372.0
2008-10-21,31.3,69.9,1,A,1,0.499285714,0.0,0.0,0,0,344.0
2008-10-22,33.15,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,350.0
2008-10-23,12.96,92.0,1,A,1,0.5542168670000001,0.0,0.0,0,0,256.0
2008-10-24,17.7,99.9,1,A,1,0.713571429,0.0,0.0,0,0,287.0
2008-10-25,49.23,76.95,2,B,1,0.651315789,0.36118421100000003,0.235244979,0,0,390.0
2008-10-26,95.9,27.9,2,C,1,0.618965517,0.343103448,0.212369203,0,0,456.0
2008-10-27,3.6,69.9,1,A,1,0.685294118,0.0,0.0,0,0,128.0
2008-10-28,40.6,36.9,1,B,1,0.625423729,0.0,0.0,0,0,370.0
2008-10-29,2.6,129.9,1,A,1,0.746551724,0.0,0.0,0,0,97.0
2008-10-30,101.84,28.4,2,D,1,0.591525424,0.37118644100000003,0.21956621699999998,0,0,462.0
2008-10-31,22.05,46.9,1,A,1,0.601282051,0.0,0.0,0,0,309.0
2008-01-11,29.1,35.9,1,A,1,0.608474576,0.0,0.0,0,0,337.0
2008-02-11,46.1,42.9,2,B,1,0.645121951,0.40121951200000006,0.258835515,0,0,383.0
2008-03-11,7.7,129.9,1,A,1,0.755232558,0.0,0.0,0,0,204.0
2008-04-11,62.89,65.9,2,B,1,0.547260274,0.35547945200000003,0.194539782,0,0,414.0
2008-05-11,11.5,44.9,1,A,1,0.7483333329999999,0.0,0.0,0,0,244.0
2008-06-11,22.5,42.9,1,A,1,0.6128571429999999,0.0,0.0,0,0,312.0
2008-07-11,24.0,71.9,1,A,1,0.49586206899999996,0.0,0.0,0,0,318.0
2008-08-11,31.65,46.9,1,B,1,0.651388889,0.0,0.0,0,0,345.0
2008-09-11,8.43,112.0,1,A,1,0.7,0.0,0.0,0,0,213.0
2008-10-11,142.26,14.4,2,A,1,0.639285714,0.389285714,0.24886479600000003,0,0,496.0
2008-11-11,25.16,74.0,1,A,1,0.528571429,0.0,0.0,0,0,323.0
2008-12-11,49.59,79.45,2,B,1,0.651315789,0.394078947,0.256669841,0,0,390.0
2008-11-13,59.19,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,408.0
2008-11-14,97.9,15.0,2,C,1,0.686206897,0.350862069,0.24076397100000002,0,0,458.0
